id,Name,CountryName,X,Y,Start time,End time,Duration,Class_label,N merged events,Temporal context start,Temporal context end,AND_6,AND_5,AND_4,AND_3,AND_2,AND_1,LMM_6,LMM_5,LMM_4,LMM_3,LMM_2,LMM_1,HM_6,HM_5,HM_4,HM_3,HM_2,HM_1,HMM_6,HMM_5,HMM_4,HMM_3,HMM_2,HMM_1,NM_6,NM_5,NM_4,NM_3,NM_2,NM_1,DM_6,DM_5,DM_4,DM_3,DM_2,DM_1,SH_6,SH_5,SH_4,SH_3,SH_2,SH_1,IM_6,IM_5,IM_4,IM_3,IM_2,IM_1,AND_Start,AND_End,AND_Duration,LMM_Start,LMM_End,LMM_Duration,HM_Start,HM_End,HM_Duration,HMM_Start,HMM_End,HMM_Duration,NM_Start,NM_End,NM_Duration,DM_Start,DM_End,DM_Duration,SH_Start,SH_End,SH_Duration,IM_Start,IM_End,IM_Duration
MK_high morbidity_10_28-12-2020_14-03-2021,MK_high morbidity_10_28-12-2020_14-03-2021,Macedonia,21.433332,42,28/12/2020,14/03/2021,77,high morbidity,10,16-11-2020,28-12-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,-6,-1,6,0,0,0,0,0,0,0,0,0
MK_high morbidity and mortality_9_26-10-2020_03-01-2021,MK_high morbidity and mortality_9_26-10-2020_03-01-2021,Macedonia,21.433332,42,26/10/2020,44256,70,high morbidity and mortality,9,14-09-2020,26-10-2020,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-4,3,-4,-1,4,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
MK_high morbidity and mortality_9_08-03-2021_16-05-2021,MK_high morbidity and mortality_9_08-03-2021_16-05-2021,Macedonia,21.433332,42,44411,16/05/2021,70,high morbidity and mortality,9,25-01-2021,44411,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
MN_almost no disease_25_17-02-2020_16-08-2020,MN_almost no disease_25_17-02-2020_16-08-2020,Mongolia,106.916664,47.916668,17/02/2020,16/08/2020,182,almost no disease,25,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN_almost no disease_23_14-09-2020_28-02-2021,MN_almost no disease_23_14-09-2020_28-02-2021,Mongolia,106.916664,47.916668,14/09/2020,28/02/2021,168,almost no disease,23,43898,14-09-2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-5,2,0,0,0,0,0,0,0,0,0,-6,-5,2,0,0,0,0,0,0,0,0,0
MN_low to medium morbidity_4_22-02-2021_28-03-2021,MN_low to medium morbidity_4_22-02-2021_28-03-2021,Mongolia,106.916664,47.916668,22/02/2021,28/03/2021,35,low to medium morbidity,4,44501,22-02-2021,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,-6,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,3,0,0,0,-6,-1,5
MN_high morbidity_13_22-03-2021_27-06-2021,MN_high morbidity_13_22-03-2021_27-06-2021,Mongolia,106.916664,47.916668,22/03/2021,27/06/2021,98,high morbidity,13,44410,22-03-2021,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-6,-4,3,-4,-1,4,0,0,0,0,0,0,-3,-1,3,-6,-5,2,0,0,0,-5,-3,3
MT_almost no disease_3_17-02-2020_15-03-2020,MT_almost no disease_3_17-02-2020_15-03-2020,Malta,14.5,35.883335,17/02/2020,15/03/2020,28,almost no disease,3,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT_almost no disease_3_13-04-2020_10-05-2020,MT_almost no disease_3_13-04-2020_10-05-2020,Malta,14.5,35.883335,13/04/2020,44109,28,almost no disease,3,43864,13-04-2020,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-6,-5,2,-5,-1,5,0,0,0,0,0,0,-6,-5,2,-5,-3,3,-3,-1,3,0,0,0
MT_almost no disease_9_18-05-2020_26-07-2020,MT_almost no disease_9_18-05-2020_26-07-2020,Malta,14.5,35.883335,18/05/2020,26/07/2020,70,almost no disease,9,43986,18-05-2020,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,-5,-2,4,-6,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0
MT_almost no disease_6_10-05-2021_27-06-2021,MT_almost no disease_6_10-05-2021_27-06-2021,Malta,14.5,35.883335,44474,27/06/2021,49,almost no disease,6,29-03-2021,44474,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,-4,-1,4,-6,-4,3,0,0,0,-3,-1,3,0,0,0,-6,-5,2,-5,-3,3
MT_low to medium morbidity_5_09-03-2020_19-04-2020,MT_low to medium morbidity_5_09-03-2020_19-04-2020,Malta,14.5,35.883335,44077,19/04/2020,42,low to medium morbidity,5,27-01-2020,44077,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,3,0,0,0,0,0,0,0,0,0,-3,-1,3,0,0,0,0,0,0,0,0,0
MT_low to medium morbidity_2_04-05-2020_24-05-2020,MT_low to medium morbidity_2_04-05-2020_24-05-2020,Malta,14.5,35.883335,43926,24/05/2020,21,low to medium morbidity,2,23-03-2020,43926,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,-3,-1,3,-6,-3,4,0,0,0,0,0,0,0,0,0,-6,-6,1,-6,-1,6,0,0,0
MT_low to medium morbidity_3_20-07-2020_16-08-2020,MT_low to medium morbidity_3_20-07-2020_16-08-2020,Malta,14.5,35.883335,20/07/2020,16/08/2020,28,low to medium morbidity,3,44049,20-07-2020,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-6,1
MT_low to medium morbidity_2_14-09-2020_04-10-2020,MT_low to medium morbidity_2_14-09-2020_04-10-2020,Malta,14.5,35.883335,14/09/2020,43931,21,low to medium morbidity,2,43898,14-09-2020,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-5,2,0,0,0,0,0,0,-6,-5,2,0,0,0,0,0,0,0,0,0
MT_low to medium morbidity_4_12-04-2021_16-05-2021,MT_low to medium morbidity_4_12-04-2021_16-05-2021,Malta,14.5,35.883335,44534,16/05/2021,35,low to medium morbidity,4,44199,44534,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-6,1,-6,-4,3,-4,-1,4,-1,-1,1
MT_high morbidity_28_28-09-2020_18-04-2021,MT_high morbidity_28_28-09-2020_18-04-2021,Malta,14.5,35.883335,28/09/2020,18/04/2021,203,high morbidity,28,17-08-2020,28-09-2020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,2,0,0,0,0,0,0,-2,-1,2,0,0,0,0,0,0,0,0,0
NL_almost no disease_3_17-02-2020_15-03-2020,NL_almost no disease_3_17-02-2020_15-03-2020,Netherlands,4.916667,52.35,17/02/2020,15/03/2020,28,almost no disease,3,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL_almost no disease_7_01-06-2020_26-07-2020,NL_almost no disease_7_01-06-2020_26-07-2020,Netherlands,4.916667,52.35,43836,26/07/2020,56,almost no disease,7,20-04-2020,43836,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-3,-1,3,0,0,0,-6,-3,4,0,0,0
NL_low to medium morbidity_3_09-03-2020_05-04-2020,NL_low to medium morbidity_3_09-03-2020_05-04-2020,Netherlands,4.916667,52.35,44077,43955,28,low to medium morbidity,3,27-01-2020,44077,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,3,0,0,0,0,0,0,0,0,0,-3,-1,3,0,0,0,0,0,0,0,0,0
NL_low to medium morbidity_7_13-04-2020_07-06-2020,NL_low to medium morbidity_7_13-04-2020_07-06-2020,Netherlands,4.916667,52.35,13/04/2020,44018,56,low to medium morbidity,7,43864,13-04-2020,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-6,-5,2,-5,-2,4,0,0,0,-2,-1,2,-6,-5,2,-5,-3,3,-3,-1,3,0,0,0
NL_low to medium morbidity_8_20-07-2020_20-09-2020,NL_low to medium morbidity_8_20-07-2020_20-09-2020,Netherlands,4.916667,52.35,20/07/2020,20/09/2020,63,low to medium morbidity,8,44049,20-07-2020,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
NL_low to medium morbidity_2_07-06-2021_27-06-2021,NL_low to medium morbidity_2_07-06-2021_27-06-2021,Netherlands,4.916667,52.35,44383,27/06/2021,21,low to medium morbidity,2,26-04-2021,44383,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
NL_high morbidity_38_14-09-2020_13-06-2021,NL_high morbidity_38_14-09-2020_13-06-2021,Netherlands,4.916667,52.35,14/09/2020,13/06/2021,273,high morbidity,38,43898,14-09-2020,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
NL_high morbidity and mortality_2_30-03-2020_19-04-2020,NL_high morbidity and mortality_2_30-03-2020_19-04-2020,Netherlands,4.916667,52.35,30/03/2020,19/04/2020,21,high morbidity and mortality,2,17-02-2020,30-03-2020,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-6,-3,4,-3,-1,3,0,0,0,0,0,0,-6,-3,4,-3,-1,3,-1,-1,1,0,0,0
NO_almost no disease_2_17-02-2020_08-03-2020,NO_almost no disease_2_17-02-2020_08-03-2020,Norway,10.75,59.916668,17/02/2020,44046,21,almost no disease,2,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO_almost no disease_17_27-04-2020_30-08-2020,NO_almost no disease_17_27-04-2020_30-08-2020,Norway,10.75,59.916668,27/04/2020,30/08/2020,126,almost no disease,17,16-03-2020,27-04-2020,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-6,1,-6,-3,4,-3,-1,3
NO_low to medium morbidity_8_02-03-2020_03-05-2020,NO_low to medium morbidity_8_02-03-2020_03-05-2020,Norway,10.75,59.916668,43864,43895,63,low to medium morbidity,8,20-01-2020,43864,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,2,0,0,0,0,0,0,0,0,0,-2,-1,2,0,0,0,0,0,0,0,0,0
NO_low to medium morbidity_9_24-08-2020_01-11-2020,NO_low to medium morbidity_9_24-08-2020_01-11-2020,Norway,10.75,59.916668,24/08/2020,43841,70,low to medium morbidity,9,13-07-2020,24-08-2020,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
NO_low to medium morbidity_5_16-11-2020_27-12-2020,NO_low to medium morbidity_5_16-11-2020_27-12-2020,Norway,10.75,59.916668,16/11/2020,27/12/2020,42,low to medium morbidity,5,43961,16-11-2020,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-6,-3,4,-3,-1,3,0,0,0,-6,-1,6,0,0,0,-1,-1,1,0,0,0
NO_low to medium morbidity_6_11-01-2021_28-02-2021,NO_low to medium morbidity_6_11-01-2021_28-02-2021,Norway,10.75,59.916668,44501,28/02/2021,49,low to medium morbidity,6,30-11-2020,44501,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,-6,-3,4,-3,-1,3,0,0,0,-5,-4,2,-4,-3,2,-3,-2,2,-6,-1,4
NO_low to medium morbidity_9_19-04-2021_27-06-2021,NO_low to medium morbidity_9_19-04-2021_27-06-2021,Norway,10.75,59.916668,19/04/2021,27/06/2021,70,low to medium morbidity,9,44411,19-04-2021,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-6,-1,6,0,0,0,-6,-1,4,-4,-3,2,0,0,0,-3,-1,3
NO_high morbidity_3_26-10-2020_22-11-2020,NO_high morbidity_3_26-10-2020_22-11-2020,Norway,10.75,59.916668,26/10/2020,22/11/2020,28,high morbidity,3,14-09-2020,26-10-2020,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
NO_high morbidity_3_21-12-2020_17-01-2021,NO_high morbidity_3_21-12-2020_17-01-2021,Norway,10.75,59.916668,21/12/2020,17/01/2021,28,high morbidity,3,44085,21-12-2020,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,-5,-1,5,-6,-5,2,0,0,0,-6,-1,3,-1,-1,1,-6,-5,2,-5,-2,4
NO_high morbidity_8_22-02-2021_25-04-2021,NO_high morbidity_8_22-02-2021_25-04-2021,Norway,10.75,59.916668,22/02/2021,25/04/2021,63,high morbidity,8,44501,22-02-2021,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6,-1,6,-6,-6,1,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-6,1
NP_almost no disease_16_17-02-2020_14-06-2020,NP_almost no disease_16_17-02-2020_14-06-2020,Nepal,85.316666,27.716667,17/02/2020,14/06/2020,119,almost no disease,16,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NP_almost no disease_4_29-06-2020_02-08-2020,NP_almost no disease_4_29-06-2020_02-08-2020,Nepal,85.316666,27.716667,29/06/2020,43869,35,almost no disease,4,18-05-2020,29-06-2020,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,-6,-3,4,-3,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0
NP_almost no disease_12_11-01-2021_11-04-2021,NP_almost no disease_12_11-01-2021_11-04-2021,Nepal,85.316666,27.716667,44501,44504,91,almost no disease,12,30-11-2020,44501,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
NP_low to medium morbidity_3_08-06-2020_05-07-2020,NP_low to medium morbidity_3_08-06-2020_05-07-2020,Nepal,85.316666,27.716667,44049,43958,28,low to medium morbidity,3,27-04-2020,44049,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0
NP_low to medium morbidity_9_27-07-2020_04-10-2020,NP_low to medium morbidity_9_27-07-2020_04-10-2020,Nepal,85.316666,27.716667,27/07/2020,43931,70,low to medium morbidity,9,15-06-2020,27-07-2020,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,-4,-1,4,-6,-4,3,0,0,0,0,0,0,-2,-1,2,0,0,0,-6,-2,5,0,0,0
NP_low to medium morbidity_10_02-11-2020_17-01-2021,NP_low to medium morbidity_10_02-11-2020_17-01-2021,Nepal,85.316666,27.716667,43872,17/01/2021,77,low to medium morbidity,10,21-09-2020,43872,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-6,-5,2,-5,-1,5,0,0,0,-5,-1,5,0,0,0,0,0,0,-6,-5,2
NP_low to medium morbidity_2_05-04-2021_25-04-2021,NP_low to medium morbidity_2_05-04-2021_25-04-2021,Nepal,85.316666,27.716667,44320,25/04/2021,21,low to medium morbidity,2,22-02-2021,44320,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
NP_low to medium morbidity_2_07-06-2021_27-06-2021,NP_low to medium morbidity_2_07-06-2021_27-06-2021,Nepal,85.316666,27.716667,44383,27/06/2021,21,low to medium morbidity,2,26-04-2021,44383,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-4,3,-4,-2,3,-2,-1,2
NP_high morbidity_5_28-09-2020_08-11-2020,NP_high morbidity_5_28-09-2020_08-11-2020,Nepal,85.316666,27.716667,28/09/2020,44054,42,high morbidity,5,17-08-2020,28-09-2020,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-5,2,0,0,0,-5,-1,5
NP_high morbidity_7_19-04-2021_13-06-2021,NP_high morbidity_7_19-04-2021_13-06-2021,Nepal,85.316666,27.716667,19/04/2021,13/06/2021,56,high morbidity,7,44411,19-04-2021,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,5,-2,-1,2,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PK_almost no disease_14_17-02-2020_31-05-2020,PK_almost no disease_14_17-02-2020_31-05-2020,Pakistan,73.05,33.683334,17/02/2020,31/05/2020,105,almost no disease,14,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PK_almost no disease_19_06-07-2020_22-11-2020,PK_almost no disease_19_06-07-2020_22-11-2020,Pakistan,73.05,33.683334,43989,22/11/2020,140,almost no disease,19,25-05-2020,43989,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-6,-6,1,-6,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,-1,-1,1
PK_almost no disease_12_14-12-2020_14-03-2021,PK_almost no disease_12_14-12-2020_14-03-2021,Pakistan,73.05,33.683334,14/12/2020,14/03/2021,91,almost no disease,12,43872,14-12-2020,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-4,3,-4,-1,4,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PK_almost no disease_4_24-05-2021_27-06-2021,PK_almost no disease_4_24-05-2021_27-06-2021,Pakistan,73.05,33.683334,24/05/2021,27/06/2021,35,almost no disease,4,44534,24-05-2021,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PK_low to medium morbidity_6_25-05-2020_12-07-2020,PK_low to medium morbidity_6_25-05-2020_12-07-2020,Pakistan,73.05,33.683334,25/05/2020,44172,49,low to medium morbidity,6,13-04-2020,25-05-2020,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0
PK_low to medium morbidity_4_16-11-2020_20-12-2020,PK_low to medium morbidity_4_16-11-2020_20-12-2020,Pakistan,73.05,33.683334,16/11/2020,20/12/2020,35,low to medium morbidity,4,43961,16-11-2020,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PK_low to medium morbidity_11_08-03-2021_30-05-2021,PK_low to medium morbidity_11_08-03-2021_30-05-2021,Pakistan,73.05,33.683334,44411,30/05/2021,84,low to medium morbidity,11,25-01-2021,44411,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0,-6,-1,6,0,0,0,0,0,0,0,0,0
PL_almost no disease_7_17-02-2020_12-04-2020,PL_almost no disease_7_17-02-2020_12-04-2020,Poland,21,52.25,17/02/2020,44169,56,almost no disease,7,43983,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL_almost no disease_10_11-05-2020_26-07-2020,PL_almost no disease_10_11-05-2020_26-07-2020,Poland,21,52.25,44140,26/07/2020,77,almost no disease,10,30-03-2020,44140,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,-6,-5,2,-5,-1,5,0,0,0,0,0,0,-1,-1,1,0,0,0,-6,-2,5,-2,-1,2
